Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,,OLD BEST,, New Model Best RMSE Value,WA,,NEW BEST,,DIFF,ALL BEST,,BEST ML,ALL BEST ML,,,,LR,KNN,NN,RF,SVR,POLY,WA,,LR Best,KNN best,NN best,RF best,SVR best,POLY best,WA best
25,47, LR, LR,741.9346343,404.3083889,768.5363145,372.7597982,0,2,0,47.05882353,47.55592378,,,,768.5363145,,741.9346343,882.35717,,741.9346343,,26.60168015,741.9346343,, LR, LR,,,,741.9346343, , , , , , ,,741.9346343, , , , , , 
25,48, LR, LR,738.0334631,359.9597495,812.1443632,350.8387044,0,1,0,47.10264901,47.51655629,,,,812.1443632,,738.0334631,745.4076306,,738.0334631,,74.11090004,738.0334631,, LR, LR,,,,738.0334631, , , , , , ,,738.0334631, , , , , , 
25,49, KNN, KNN,795.1304341,352.4084714,508.4553668,341.4659831,3,1,1,47.063689,47.47725393,,,,508.4553668,,795.1304341,946.7775394,,795.1304341,,-286.6750673,508.4553668,, KNN,OLD,,,, ,795.1304341, , , , , ,, , , , , , , 
25,50, LR, KNN,828.7780463,414.8006981,654.0425368,404.0077474,1,1,0,47.02479339,47.43801653,,,,654.0425368,,828.7780463,862.8575702,,828.7780463,,-174.7355094,654.0425368,, LR,OLD,,,,828.7780463, , , , , , ,, , , , , , , 
25,51, LR, KNN,648.4547962,311.1497102,643.8600262,305.9693034,1,1,1,46.98596201,47.39884393,,,,643.8600262,,648.4547962,860.3165472,,648.4547962,,-4.594770054,643.8600262,, LR,OLD,,,,648.4547962, , , , , , ,, , , , , , , 
25,52, KNN, KNN,646.8413738,301.3304987,488.5824393,289.7451823,3,2,2,46.94719472,47.35973597,,,,488.5824393,,646.8413738,465.5690704,,465.5690704,,23.0133689,465.5690704,,WA,WA,,,, , , , , , ,465.5690704,, , , , , , ,465.5690704
25,53, LR, KNN,477.0639227,239.2944478,442.1781881,215.0539063,1,1,1,46.90849134,47.3206925,,,,442.1781881,,477.0639227,508.2724968,,477.0639227,,-34.88573468,442.1781881,, LR,OLD,,,,477.0639227, , , , , , ,, , , , , , , 
25,54, KNN, KNN,472.0991569,197.9987163,355.9746129,171.0413249,4,5,4,46.86985173,47.28171334,,,,355.9746129,,472.0991569,576.8462655,,472.0991569,,-116.124544,355.9746129,, KNN,OLD,,,, ,472.0991569, , , , , ,, , , , , , , 
25,55, KNN, KNN,433.9186081,140.4827165,317.4722035,120.9119954,2,1,1,46.83127572,47.24279835,,,,317.4722035,,433.9186081,558.3890168,,433.9186081,,-116.4464046,317.4722035,, KNN,OLD,,,, ,433.9186081, , , , , ,, , , , , , , 
25,56, KNN, KNN,501.7551463,198.378905,469.7544749,175.8178223,3,8,3,46.79276316,47.20394737,,,,469.7544749,,501.7551463,461.8183866,,461.8183866,,7.936088255,461.8183866,,WA,WA,,,, , , , , , ,461.8183866,, , , , , , ,461.8183866
25,57, KNN, KNN,382.0861329,109.8828716,393.8845643,116.0134766,0,0,0,46.83648316,47.2473295,,,,393.8845643,,382.0861329,524.4024998,,382.0861329,,11.79843143,382.0861329,, KNN, KNN,,,, ,382.0861329, , , , , ,, ,382.0861329, , , , , 
25,58, LR, KNN,317.9736247,111.3421879,386.5855447,118.5270671,0,0,0,46.88013136,47.29064039,,,,386.5855447,,317.9736247,599.0917963,,317.9736247,,68.61191994,317.9736247,, LR, LR,,,,317.9736247, , , , , , ,,317.9736247, , , , , , 
25,59, LR, KNN,260.1070398,112.8786216,252.9293956,86.15616048,1,1,1,46.8416735,47.25184578,,,,252.9293956,,260.1070398,457.9843149,,260.1070398,,-7.177644163,252.9293956,, LR,OLD,,,,260.1070398, , , , , , ,, , , , , , , 
25,60, RF, SVR,199.2460383,52.60091543,65.51558259,42.12725423,4,2,2,46.80327869,47.21311475,,,,65.51558259,,199.2460383,306.2727081,,199.2460383,,-133.7304557,65.51558259,, RF,OLD,,,, , , ,199.2460383, , , ,, , , , , , , 
25,61, KNN, KNN,37.58044891,8.933959973,93.39553656,88.15571289,0,0,0,46.84684685,47.25634726,,,,93.39553656,,37.58044891,419.0821457,,37.58044891,,55.81508765,37.58044891,, KNN, KNN,,,, ,37.58044891, , , , , ,, ,37.58044891, , , , , 
25,62, RF, RF,11.48009948,2.48092836,270.4020155,96.05441895,0,0,0,46.8903437,47.299509,,,,270.4020155,,11.48009948,455.3138478,,11.48009948,,258.921916,11.48009948,, RF, RF,,,, , , ,11.48009948, , , ,, , , ,11.48009948, , , 
25,63, RF, RF,0,0,43.84618178,68.38075358,0,0,0,46.93376942,47.34260016,,,,43.84618178,,0,576.6652697,,0,,43.84618178,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
26,1, KNN, KNN,0.062977389,0.010840238,87.86242501,15.65650635,0,0,0,46.97712418,47.38562092,,,,87.86242501,,0.062977389,247.2024405,,0.062977389,,87.79944762,0.062977389,, KNN, KNN,,,, ,0.062977389, , , , , ,, ,0.062977389, , , , , 
26,2, LR, KNN,45.49596276,9.414342727,58.49828612,16.89889628,0,0,0,47.02040816,47.42857143,,,,58.49828612,,45.49596276,107.9984453,,45.49596276,,13.00232336,45.49596276,, LR, LR,,,,45.49596276, , , , , , ,,45.49596276, , , , , , 
26,3, KNN, KNN,34.28534012,7.116109566,67.45526295,22.59578044,0,0,0,47.06362153,47.47145188,,,,67.45526295,,34.28534012,137.6623336,,34.28534012,,33.16992283,34.28534012,, KNN, KNN,,,, ,34.28534012, , , , , ,, ,34.28534012, , , , , 
26,4, LR, SVR,164.885729,34.29967232,148.3869168,33.74427083,2,1,0,47.02526487,47.43276284,,,,148.3869168,,164.885729,217.2662976,,164.885729,,-16.49881222,148.3869168,, LR,OLD,,,,164.885729, , , , , , ,, , , , , , , 
26,5, KNN, KNN,268.88456,65.83539488,159.3811339,39.10002441,11,7,6,46.98697068,47.39413681,,,,159.3811339,,268.88456,191.462529,,191.462529,,-32.0813951,159.3811339,,WA,OLD,,,, , , , , , ,191.462529,, , , , , , , 
26,6, KNN, SVR,264.122431,70.8359751,114.9846185,26.01197917,9,8,7,46.94873881,47.35557364,,,,114.9846185,,264.122431,202.2919599,,202.2919599,,-87.30734136,114.9846185,,WA,OLD,,,, , , , , , ,202.2919599,, , , , , , , 
26,7, KNN, KNN,459.8096309,111.1421978,375.6478182,105.1101481,3,1,1,46.91056911,47.31707317,,,,375.6478182,,459.8096309,539.3014699,,459.8096309,,-84.16181268,375.6478182,, KNN,OLD,,,, ,459.8096309, , , , , ,, , , , , , , 
26,8, LR, KNN,146.8769432,37.29558929,295.5766539,133.1165039,0,0,0,46.95369618,47.35987002,,,,295.5766539,,146.8769432,561.7601877,,146.8769432,,148.6997108,146.8769432,, LR, LR,,,,146.8769432, , , , , , ,,146.8769432, , , , , , 
26,9, KNN, SVR,70.69188719,24.10896929,35.89114764,11.9404836,7,8,5,46.91558442,47.32142857,,,,35.89114764,,70.69188719,69.24527713,,69.24527713,,-33.35412949,35.89114764,,WA,OLD,,,, , , , , , ,69.24527713,, , , , , , , 
26,10, KNN, KNN,20.94691615,8.563098041,33.33513927,10.70821838,0,0,0,46.95863747,47.36415247,,,,33.33513927,,20.94691615,57.62941752,,20.94691615,,12.38822312,20.94691615,, KNN, KNN,,,, ,20.94691615, , , , , ,, ,20.94691615, , , , , 
26,11, LR, LR,55.6845659,15.28622341,86.96658242,26.80883179,0,0,0,47.00162075,47.40680713,,,,86.96658242,,55.6845659,158.5125784,,55.6845659,,31.28201653,55.6845659,, LR, LR,,,,55.6845659, , , , , , ,,55.6845659, , , , , , 
26,12, LR, LR,67.9712684,22.03370583,95.89602116,28.32749023,0,0,0,47.04453441,47.44939271,,,,95.89602116,,67.9712684,116.5046093,,67.9712684,,27.92475276,67.9712684,, LR, LR,,,,67.9712684, , , , , , ,,67.9712684, , , , , , 
26,13, KNN, KNN,3.808544938,0.878846644,61.63255743,22.63758341,0,0,0,47.08737864,47.49190939,,,,61.63255743,,3.808544938,170.0736722,,3.808544938,,57.82401249,3.808544938,, KNN, KNN,,,, ,3.808544938, , , , , ,, ,3.808544938, , , , , 
26,14, KNN, KNN,32.92452742,10.19639458,227.527187,94.6223877,0,0,0,47.1301536,47.53435732,,,,227.527187,,32.92452742,429.5151277,,32.92452742,,194.6026596,32.92452742,, KNN, KNN,,,, ,32.92452742, , , , , ,, ,32.92452742, , , , , 
26,15, LR, LR,93.50590854,33.22343974,144.7313388,64.50519206,0,0,0,47.17285945,47.57673667,,,,144.7313388,,93.50590854,303.9847001,,93.50590854,,51.22543022,93.50590854,, LR, LR,,,,93.50590854, , , , , , ,,93.50590854, , , , , , 
26,16, LR, LR,229.6252635,112.7642246,214.1934484,87.19628906,2,4,2,47.13478612,47.53833737,,,,214.1934484,,229.6252635,317.2848949,,229.6252635,,-15.43181515,214.1934484,, LR,OLD,,,,229.6252635, , , , , , ,, , , , , , , 
26,17, KNN, KNN,430.5733914,161.3130102,260.0294615,125.5357747,13,3,3,47.09677419,47.5,,,,260.0294615,,430.5733914,346.4659943,,346.4659943,,-86.4365328,260.0294615,,WA,OLD,,,, , , , , , ,346.4659943,, , , , , , , 
26,18, LR, SVR,108.0638405,46.20897433,230.2437024,112.6941569,0,0,0,47.13940371,47.54230459,,,,230.2437024,,108.0638405,317.8260742,,108.0638405,,122.1798619,108.0638405,, LR, LR,,,,108.0638405, , , , , , ,,108.0638405, , , , , , 
26,19, KNN, KNN,103.9561405,47.27454206,385.3365412,173.8022786,0,0,0,47.18196457,47.58454106,,,,385.3365412,,103.9561405,487.0902051,,103.9561405,,281.3804007,103.9561405,, KNN, KNN,,,, ,103.9561405, , , , , ,, ,103.9561405, , , , , 
26,20, KNN, KNN,218.6984997,115.1466193,382.7665607,170.8042318,0,0,0,47.22445696,47.62670957,,,,382.7665607,,218.6984997,545.6617366,,218.6984997,,164.068061,218.6984997,, KNN, KNN,,,, ,218.6984997, , , , , ,, ,218.6984997, , , , , 
26,21, RF, SVR,222.1166958,113.4153041,493.8819191,266.9230957,0,0,0,47.26688103,47.66881029,,,,493.8819191,,222.1166958,553.428717,,222.1166958,,271.7652233,222.1166958,, RF, RF,,,, , , ,222.1166958, , , ,, , , ,222.1166958, , , 
26,22, KNN, KNN,116.9583564,54.23033502,518.2729654,304.5692057,0,0,0,47.30923695,47.71084337,,,,518.2729654,,116.9583564,642.2985806,,116.9583564,,401.314609,116.9583564,, KNN, KNN,,,, ,116.9583564, , , , , ,, ,116.9583564, , , , , 
26,23, KNN, KNN,246.5179979,113.8920289,352.9060191,220.6651693,0,0,0,47.35152488,47.75280899,,,,352.9060191,,246.5179979,618.0956264,,246.5179979,,106.3880212,246.5179979,, KNN, KNN,,,, ,246.5179979, , , , , ,, ,246.5179979, , , , , 
26,24, LR, KNN,446.2750729,223.2771787,401.9874376,211.5023112,5,3,3,47.31355253,47.71451484,,,,401.9874376,,446.2750729,462.3389089,,446.2750729,,-44.28763532,401.9874376,, LR,OLD,,,,446.2750729, , , , , , ,, , , , , , , 
26,25, KNN, KNN,645.36297,312.3234002,598.6844467,268.4692383,1,2,1,47.27564103,47.67628205,,,,598.6844467,,645.36297,763.9752331,,645.36297,,-46.67852339,598.6844467,, KNN,OLD,,,, ,645.36297, , , , , ,, , , , , , , 
26,26, KNN, KNN,251.9616261,129.6519696,234.0250521,119.0156413,1,2,1,47.23779023,47.63811049,,,,234.0250521,,251.9616261,318.2771379,,251.9616261,,-17.93657405,234.0250521,, KNN,OLD,,,, ,251.9616261, , , , , ,, , , , , , , 
26,27, LR, SVR,414.0653738,179.5333634,597.3818991,186.6341146,0,0,0,47.28,47.68,,,,597.3818991,,414.0653738,831.9914903,,414.0653738,,183.3165253,414.0653738,, LR, LR,,,,414.0653738, , , , , , ,,414.0653738, , , , , , 
26,28, KNN, SVR,318.1605661,131.6303345,299.8966628,135.4311198,1,0,0,47.24220624,47.72182254,,,,299.8966628,,318.1605661,530.0214042,,318.1605661,,-18.26390336,299.8966628,, KNN,OLD,,,, ,318.1605661, , , , , ,, , , , , , , 
26,29, KNN, KNN,236.0569906,128.3722113,559.1881079,200.6461263,0,0,0,47.28434505,47.76357827,,,,559.1881079,,236.0569906,842.3807448,,236.0569906,,323.1311173,236.0569906,, KNN, KNN,,,, ,236.0569906, , , , , ,, ,236.0569906, , , , , 
26,30, LR, KNN,786.2651676,295.5424855,839.3183742,340.9638997,0,0,0,47.3264166,47.80526736,,,,839.3183742,,786.2651676,1500.03034,,786.2651676,,53.05320666,786.2651676,, LR, LR,,,,786.2651676, , , , , , ,,786.2651676, , , , , , 
26,31, KNN, KNN,949.7391191,428.2797664,712.6272518,348.2952474,2,2,2,47.28867624,47.76714514,,,,712.6272518,,949.7391191,1282.604182,,949.7391191,,-237.1118673,712.6272518,, KNN,OLD,,,, ,949.7391191, , , , , ,, , , , , , , 
26,32, KNN, KNN,945.6531206,406.4969236,878.8322176,459.677832,1,0,0,47.25099602,47.80876494,,,,878.8322176,,945.6531206,1244.005382,,945.6531206,,-66.82090304,878.8322176,, KNN,OLD,,,, ,945.6531206, , , , , ,, , , , , , , 
26,33, LR, KNN,2136.389991,1018.319735,1719.804175,715.807487,6,11,6,47.2133758,47.77070064,,,,1719.804175,,2136.389991,2130.876395,,2130.876395,,-411.0722206,1719.804175,,WA,OLD,,,, , , , , , ,2130.876395,, , , , , , , 
26,34, KNN, KNN,2198.430793,969.4495666,1816.537659,751.5610677,14,16,13,47.17581543,47.7326969,,,,1816.537659,,2198.430793,2115.766944,,2115.766944,,-299.2292847,1816.537659,,WA,OLD,,,, , , , , , ,2115.766944,, , , , , , , 
26,35, KNN, KNN,1786.868462,736.1841649,1722.498805,707.1171224,2,2,2,47.13831479,47.69475358,,,,1722.498805,,1786.868462,1874.864242,,1786.868462,,-64.3696572,1722.498805,, KNN,OLD,,,, ,1786.868462, , , , , ,, , , , , , , 
26,36, KNN, KNN,963.5953046,404.4555944,1129.67842,390.4246745,0,1,0,47.18030183,47.65687053,,,,1129.67842,,963.5953046,1128.819632,,963.5953046,,166.0831157,963.5953046,, KNN, KNN,,,, ,963.5953046, , , , , ,, ,963.5953046, , , , , 
26,37, KNN, KNN,547.6898901,251.5446588,805.0472036,349.3244466,0,0,0,47.22222222,47.6984127,,,,805.0472036,,547.6898901,945.0982434,,547.6898901,,257.3573135,547.6898901,, KNN, KNN,,,, ,547.6898901, , , , , ,, ,547.6898901, , , , , 
26,38, KNN, KNN,655.2476311,230.3782949,733.6137721,257.042627,0,0,0,47.26407613,47.73988898,,,,733.6137721,,655.2476311,759.745579,,655.2476311,,78.36614099,655.2476311,, KNN, KNN,,,, ,655.2476311, , , , , ,, ,655.2476311, , , , , 
26,39, LR, KNN,684.3499088,264.6140222,1168.202608,396.3900716,0,0,0,47.30586371,47.78129952,,,,1168.202608,,684.3499088,1148.500393,,684.3499088,,483.8526992,684.3499088,, LR, LR,,,,684.3499088, , , , , , ,,684.3499088, , , , , , 
26,40, KNN, KNN,614.3089663,298.382779,962.8555101,389.7780599,0,0,0,47.34758511,47.8226445,,,,962.8555101,,614.3089663,1026.770731,,614.3089663,,348.5465438,614.3089663,, KNN, KNN,,,, ,614.3089663, , , , , ,, ,614.3089663, , , , , 
26,41, KNN, KNN,607.1227132,300.2762839,837.2607718,329.4601563,0,0,0,47.38924051,47.86392405,,,,837.2607718,,607.1227132,851.6769341,,607.1227132,,230.1380586,607.1227132,, KNN, KNN,,,, ,607.1227132, , , , , ,, ,607.1227132, , , , , 
26,42, KNN, KNN,748.5757928,323.3078497,801.1274139,365.7959635,0,0,0,47.43083004,47.90513834,,,,801.1274139,,748.5757928,629.987705,,629.987705,,171.1397089,629.987705,,WA,WA,,,, , , , , , ,629.987705,, , , , , , ,629.987705
26,43, KNN, KNN,626.0300644,311.230517,791.0574779,369.3454753,0,0,0,47.47235387,47.94628752,,,,791.0574779,,626.0300644,561.9326819,,561.9326819,,229.124796,561.9326819,,WA,WA,,,, , , , , , ,561.9326819,, , , , , , ,561.9326819
26,44, KNN, KNN,827.1545348,389.2378248,729.9870775,400.8091471,1,0,0,47.43488556,47.98737174,,,,729.9870775,,827.1545348,828.2073703,,827.1545348,,-97.16745733,729.9870775,, KNN,OLD,,,, ,827.1545348, , , , , ,, , , , , , , 
26,45, KNN, KNN,882.0915192,453.3669952,534.7552524,287.2115885,8,7,6,47.39747634,47.94952681,,,,534.7552524,,882.0915192,700.7124695,,700.7124695,,-165.9572171,534.7552524,,WA,OLD,,,, , , , , , ,700.7124695,, , , , , , , 
26,46, LR, LR,603.4832713,312.9570693,652.9349381,327.2015625,0,0,0,47.43892829,47.99054374,,,,652.9349381,,603.4832713,749.6185697,,603.4832713,,49.4516668,603.4832713,, LR, LR,,,,603.4832713, , , , , , ,,603.4832713, , , , , , 
26,47, KNN, KNN,674.2025836,322.8314974,562.4359223,272.3824056,2,1,1,47.4015748,47.95275591,,,,562.4359223,,674.2025836,820.4416058,,674.2025836,,-111.7666614,562.4359223,, KNN,OLD,,,, ,674.2025836, , , , , ,, , , , , , , 
26,48, KNN, KNN,631.9684101,301.8779604,744.6495283,339.9720703,0,0,0,47.4429583,47.99370574,,,,744.6495283,,631.9684101,931.1399856,,631.9684101,,112.6811182,631.9684101,, KNN, KNN,,,, ,631.9684101, , , , , ,, ,631.9684101, , , , , 
26,49, KNN, KNN,789.4875229,353.9585405,531.3656306,284.692513,1,1,1,47.40566038,47.95597484,,,,531.3656306,,789.4875229,782.6413671,,782.6413671,,-251.2757365,531.3656306,,WA,OLD,,,, , , , , , ,782.6413671,, , , , , , , 
26,50, LR, KNN,681.5362057,326.7231236,600.0503312,329.5010742,1,0,0,47.36842105,47.99685782,,,,600.0503312,,681.5362057,717.6400809,,681.5362057,,-81.48587451,600.0503312,, LR,OLD,,,,681.5362057, , , , , , ,, , , , , , , 
26,51, LR, LR,597.7089927,295.4019339,513.6602963,260.2441895,4,5,2,47.33124019,47.95918367,,,,513.6602963,,597.7089927,556.5181693,,556.5181693,,-42.85787296,513.6602963,,WA,OLD,,,, , , , , , ,556.5181693,, , , , , , , 
26,52, LR, LR,494.870221,260.0988212,520.039069,247.5573568,0,2,0,47.37254902,47.92156863,,,,520.039069,,494.870221,588.6725277,,494.870221,,25.16884805,494.870221,, LR, LR,,,,494.870221, , , , , , ,,494.870221, , , , , , 
26,53, KNN, KNN,489.8153812,231.4389461,471.0198863,227.8725423,2,1,1,47.3354232,47.88401254,,,,471.0198863,,489.8153812,664.8894381,,489.8153812,,-18.79549488,471.0198863,, KNN,OLD,,,, ,489.8153812, , , , , ,, , , , , , , 
26,54, KNN, KNN,391.9789175,174.3038189,218.8868201,145.2516602,2,1,1,47.29835552,47.84651527,,,,218.8868201,,391.9789175,694.9336714,,391.9789175,,-173.0920974,218.8868201,, KNN,OLD,,,, ,391.9789175, , , , , ,, , , , , , , 
26,55, SVR, NN,309.1428133,70.69229709,204.9759254,57.77334798,4,2,2,47.26134585,47.80907668,,,,204.9759254,,309.1428133,542.620254,,309.1428133,,-104.1668879,204.9759254,, SVR,OLD,,,, , , , ,309.1428133, , ,, , , , , , , 
26,56, KNN, NN,272.2265504,78.12362958,272.4402381,79.36669108,0,0,0,47.30258014,47.84988272,,,,272.4402381,,272.2265504,444.3762217,,272.2265504,,0.213687687,272.2265504,, KNN, KNN,,,, ,272.2265504, , , , , ,, ,272.2265504, , , , , 
26,57, KNN, KNN,242.2923293,72.23081145,224.6354269,87.55134277,2,0,0,47.265625,47.890625,,,,224.6354269,,242.2923293,336.6947733,,242.2923293,,-17.65690248,224.6354269,, KNN,OLD,,,, ,242.2923293, , , , , ,, , , , , , , 
26,58, SVR, NN,309.2820206,105.4454253,284.2256879,95.86153158,4,3,2,47.22872756,47.85323966,,,,284.2256879,,309.2820206,407.4062894,,309.2820206,,-25.05633268,284.2256879,, SVR,OLD,,,, , , , ,309.2820206, , ,, , , , , , , 
26,59, KNN, KNN,314.6398816,107.1642648,297.8472763,92.92003581,2,3,2,47.19188768,47.81591264,,,,297.8472763,,314.6398816,471.6057676,,314.6398816,,-16.79260531,297.8472763,, KNN,OLD,,,, ,314.6398816, , , , , ,, , , , , , , 
26,60, KNN, KNN,152.7486498,42.25835848,162.6865916,56.7108724,0,0,0,47.23304754,47.85658613,,,,162.6865916,,152.7486498,343.5679484,,152.7486498,,9.937941796,152.7486498,, KNN, KNN,,,, ,152.7486498, , , , , ,, ,152.7486498, , , , , 
26,61, KNN, SVR,41.51816987,10.6648061,168.2744782,119.0850586,0,0,0,47.2741433,47.89719626,,,,168.2744782,,41.51816987,732.1711841,,41.51816987,,126.7563083,41.51816987,, KNN, KNN,,,, ,41.51816987, , , , , ,, ,41.51816987, , , , , 
26,62, KNN, SVR,81.68818715,21.58426635,160.081573,142.5927897,0,0,0,47.3151751,47.93774319,,,,160.081573,,81.68818715,762.534845,,81.68818715,,78.3933858,81.68818715,, KNN, KNN,,,, ,81.68818715, , , , , ,, ,81.68818715, , , , , 
26,63, LR, RF,43.1179652,7.72686828,267.636009,82.67207845,0,0,0,47.35614308,47.97822706,,,,267.636009,,43.1179652,512.7557058,,43.1179652,,224.5180438,43.1179652,, LR, LR,,,,43.1179652, , , , , , ,,43.1179652, , , , , , 
26,64, RF, RF,0,0,83.03203134,22.80119222,0,0,0,47.3970474,48.01864802,,,,83.03203134,,0,309.3283046,,0,,83.03203134,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
27,1, KNN, KNN,0.015209759,0.001963571,126.3826531,24.29966024,0,0,0,47.4378882,48.05900621,,,,126.3826531,,0.015209759,262.976001,,0.015209759,,126.3674433,0.015209759,, KNN, KNN,,,, ,0.015209759, , , , , ,, ,0.015209759, , , , , 
27,2, LR, KNN,27.62303456,8.352450374,55.72747817,16.36860148,0,0,0,47.47866563,48.09930178,,,,55.72747817,,27.62303456,156.7219888,,27.62303456,,28.1044436,27.62303456,, LR, LR,,,,27.62303456, , , , , , ,,27.62303456, , , , , , 
27,3, KNN, KNN,78.48336967,17.88583458,120.8624433,32.54674886,0,0,0,47.51937984,48.13953488,,,,120.8624433,,78.48336967,194.5783033,,78.48336967,,42.37907367,78.48336967,, KNN, KNN,,,, ,78.48336967, , , , , ,, ,78.48336967, , , , , 
27,4, LR, LR,119.6670452,32.03333938,96.00213756,26.01771647,1,1,1,47.48257165,48.10224632,,,,96.00213756,,119.6670452,287.8512347,,119.6670452,,-23.66490759,96.00213756,, LR,OLD,,,,119.6670452, , , , , , ,, , , , , , , 
27,5, LR, KNN,196.3971996,56.66834168,201.3082007,57.4200765,0,0,0,47.52321981,48.14241486,,,,201.3082007,,196.3971996,231.1704742,,196.3971996,,4.911001094,196.3971996,, LR, LR,,,,196.3971996, , , , , , ,,196.3971996, , , , , , 
27,6, KNN, KNN,147.5284006,30.95605829,84.44084159,23.30954997,4,1,1,47.48646558,48.10518175,,,,84.44084159,,147.5284006,213.0146097,,147.5284006,,-63.08755902,84.44084159,, KNN,OLD,,,, ,147.5284006, , , , , ,, , , , , , , 
27,7, LR, LR,237.9693127,83.41924475,364.7167737,134.9495361,0,0,0,47.52704791,48.14528594,,,,364.7167737,,237.9693127,549.7730651,,237.9693127,,126.747461,237.9693127,, LR, LR,,,,237.9693127, , , , , , ,,237.9693127, , , , , , 
27,8, KNN, KNN,142.8152874,53.65385609,218.0483987,97.37998047,0,0,0,47.56756757,48.18532819,,,,218.0483987,,142.8152874,299.445929,,142.8152874,,75.23311124,142.8152874,, KNN, KNN,,,, ,142.8152874, , , , , ,, ,142.8152874, , , , , 
27,9, KNN, KNN,66.17976582,25.71558592,50.62254109,16.29719645,8,16,8,47.5308642,48.14814815,,,,50.62254109,,66.17976582,65.9935353,,65.9935353,,-15.37099421,50.62254109,,WA,OLD,,,, , , , , , ,65.9935353,, , , , , , , 
27,10, LR, KNN,60.87931686,31.72111177,78.3784954,24.80422974,0,4,0,47.57131843,48.11102544,,,,78.3784954,,60.87931686,87.03273809,,60.87931686,,17.49917854,60.87931686,, LR, LR,,,,60.87931686, , , , , , ,,60.87931686, , , , , , 
27,11, KNN, KNN,242.4511502,62.73253028,122.0323881,53.16024577,10,2,2,47.53466872,48.07395994,,,,122.0323881,,242.4511502,262.8179129,,242.4511502,,-120.4187621,122.0323881,, KNN,OLD,,,, ,242.4511502, , , , , ,, , , , , , , 
27,12, LR, LR,232.6509244,93.05350081,231.6033517,86.00095215,1,2,1,47.49807544,48.0369515,,,,231.6033517,,232.6509244,340.1042885,,232.6509244,,-1.047572771,231.6033517,, LR,OLD,,,,232.6509244, , , , , , ,, , , , , , , 
27,13, KNN, KNN,92.26058648,38.95136096,110.7494639,42.64262695,0,0,0,47.53846154,48.07692308,,,,110.7494639,,92.26058648,159.1646481,,92.26058648,,18.4888774,92.26058648,, KNN, KNN,,,, ,92.26058648, , , , , ,, ,92.26058648, , , , , 
27,14, KNN, KNN,83.89627624,33.68576829,203.2138139,65.20817057,0,0,0,47.57878555,48.11683321,,,,203.2138139,,83.89627624,426.7180543,,83.89627624,,119.3175377,83.89627624,, KNN, KNN,,,, ,83.89627624, , , , , ,, ,83.89627624, , , , , 
27,15, LR, LR,156.6805056,72.34399387,141.688714,58.95897624,2,3,2,47.5422427,48.07987711,,,,141.688714,,156.6805056,291.9472341,,156.6805056,,-14.99179163,141.688714,, LR,OLD,,,,156.6805056, , , , , , ,, , , , , , , 
