Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,
28,28, LR, KNN,487.0086794,250.9709559,404.5192414,207.3870443,3,3,3,48.29586657,48.80348078,,,
28,29, KNN, KNN,643.5551685,298.5068196,478.6954495,237.2433105,2,3,2,48.26086957,48.76811594,,,
28,30, KNN, KNN,1091.360032,472.4855169,824.3133708,403.7245768,8,6,6,48.22592324,48.73280232,,,
28,31, LR, KNN,1528.72057,623.0950844,1530.372068,524.7419922,0,7,0,48.2633864,48.6975398,,,
28,32, LR, LR,627.9877928,350.4572087,630.8630332,313.2006185,0,1,0,48.30079537,48.66232827,,,
28,33, LR, KNN,1000.783865,461.6545276,1012.881599,487.6795898,0,0,0,48.33815029,48.69942197,,,
28,34, LR, LR,981.2402398,368.3635183,1076.384132,421.0629883,0,0,0,48.37545126,48.73646209,,,
28,35, KNN, KNN,1086.509491,366.3477253,1153.136245,478.5705729,0,0,0,48.41269841,48.77344877,,,
28,36, KNN, KNN,1135.561406,326.058044,928.4701754,232.9708008,5,1,1,48.3777938,48.73828407,,,
28,37, KNN, KNN,419.1956843,185.9659041,523.6765223,164.7456868,0,1,0,48.41498559,48.70317003,,,
28,38, LR, KNN,755.5565548,187.4331715,595.0874726,214.3867839,3,0,0,48.38012959,48.74010079,,,
28,39, KNN, KNN,826.1977401,227.4153152,644.1130336,233.5038086,2,0,0,48.34532374,48.77697842,,,
28,40, KNN, KNN,654.5188391,234.0263263,410.6778746,154.7891602,3,3,3,48.31056794,48.74191229,,,
28,41, KNN, KNN,500.224739,249.0940613,480.9216326,194.5926595,1,1,1,48.27586207,48.70689655,,,
28,42, KNN, KNN,688.382805,326.4369471,601.6124999,216.8236816,4,6,3,48.24120603,48.67193108,,,
28,43, KNN, KNN,709.1159258,330.1970695,553.0813985,205.5871094,4,5,3,48.20659971,48.63701578,,,
28,44, KNN, KNN,385.2867558,169.3170052,206.1088305,111.3817546,1,2,1,48.17204301,48.60215054,,,
28,45, LR, KNN,585.8875217,238.2667071,417.5291806,182.45,4,6,4,48.13753582,48.56733524,,,
28,46, LR, LR,689.0379431,307.8361162,575.674474,266.5552572,4,4,3,48.10307802,48.53256979,,,
28,47, KNN, KNN,763.3714033,351.7870708,573.0210002,248.1924805,8,7,6,48.06866953,48.49785408,,,
28,48, LR, LR,696.6532966,296.8865515,674.6149025,260.9060221,1,4,1,48.03431022,48.46318799,,,
28,49, LR, LR,498.3391685,263.7871751,380.0408969,151.7414388,6,15,5,48,48.42857143,,,
28,50, LR, KNN,510.3165934,206.0890069,286.0744804,128.6134603,12,8,8,47.96573876,48.39400428,,,
28,51, LR, LR,281.0182764,144.6674546,331.9367033,157.6613607,0,0,0,48.00285307,48.43081312,,,
28,52, KNN, KNN,249.0160677,133.6005785,405.6308667,179.4341797,0,0,0,48.03991447,48.46756949,,,
28,53, KNN, KNN,208.0573139,103.3547667,382.5627182,155.0272786,0,0,0,48.07692308,48.5042735,,,
28,54, LR, NN,271.2660734,116.7387669,250.9415669,113.6142822,1,1,0,48.04270463,48.46975089,,,
28,55, KNN, SVR,245.3626133,117.7475917,252.4558377,106.1705322,0,2,0,48.07965861,48.43527738,,,
28,56, NN, SVR,243.0873847,68.3293586,270.8125736,89.15657552,0,0,0,48.11656006,48.47192608,,,
28,57, LR, KNN,275.845412,87.45423068,273.5492643,91.0355957,1,0,0,48.08238636,48.50852273,,,
28,58, KNN, KNN,351.8014878,109.6830124,312.4835329,97.3941569,1,1,1,48.04826118,48.4740951,,,
28,59, LR, LR,511.6490908,149.3004659,257.6753772,75.34220378,12,13,12,48.0141844,48.43971631,,,
28,60, KNN, KNN,464.5262428,116.0358515,309.3949337,89.4078125,6,5,5,47.98015592,48.40538625,,,
28,61, LR, LR,220.7331258,56.48578315,94.16842181,31.54576416,2,2,2,47.94617564,48.37110482,,,
28,62, LR, KNN,31.29068266,7.893551742,236.7292406,54.14262288,0,0,0,47.98301486,48.40764331,,,
28,63, RF, SVR,26.99282883,6.53722381,315.8889705,74.60478516,0,0,0,48.01980198,48.44413013,,,
28,64, LR, RF,5.208776325,1.144273355,313.1851689,100.6401042,0,0,0,48.0565371,48.48056537,,,
28,65, RF, RF,0,0,292.6991487,101.7371419,0,0,0,48.09322034,48.51694915,,,
29,1, LR, KNN,18.49564067,7.405019134,84.2623909,30.01383667,0,0,0,48.1298518,48.55328158,,,
29,2, KNN, KNN,181.4214593,44.29624529,220.4820287,44.77934163,0,0,0,48.16643159,48.58956276,,,
29,3, LR, LR,302.5655429,81.75719031,118.4540435,45.62374268,11,8,8,48.13248767,48.55532065,,,
29,4, LR, KNN,345.193866,116.4812278,269.8109214,82.32239583,2,2,2,48.09859155,48.52112676,,,
29,5, LR, KNN,145.6102522,51.16440789,433.647841,142.0343262,0,0,0,48.13511612,48.55735398,,,
29,6, LR, KNN,631.3166548,189.3310646,410.0872468,108.1209798,10,10,8,48.10126582,48.52320675,,,
29,7, LR, LR,337.2341727,95.87439665,332.6865767,132.6493896,1,0,0,48.06746311,48.55938159,,,
29,8, KNN, NN,98.00483064,36.05377978,111.630487,32.71743978,0,1,0,48.10393258,48.5252809,,,
29,9, KNN, KNN,82.30180243,34.07476871,80.43289128,30.64118245,1,3,0,48.07017544,48.49122807,,,
29,10, KNN, KNN,91.938688,32.59903697,38.45652138,14.88019816,11,11,11,48.03646564,48.457223,,,
29,11, LR, LR,64.68004865,29.5318118,102.5447159,35.84493408,0,0,0,48.07288017,48.49334268,,,
29,12, KNN, KNN,218.9688605,96.39016857,274.5251962,102.6272624,0,0,0,48.1092437,48.52941176,,,
29,13, LR, KNN,236.9289098,89.39258149,160.6247827,69.76426595,12,11,9,48.07557733,48.49545136,,,
29,14, NN, SVR,90.01479031,34.34899681,84.02065098,29.5975647,2,2,2,48.04195804,48.46153846,,,
29,15, KNN, KNN,110.5949472,49.77398532,210.6143692,61.39081217,0,0,0,48.07826695,48.49755416,,,
29,16, KNN, KNN,165.1204983,77.58757466,147.7502961,63.47307943,1,4,1,48.04469274,48.46368715,,,
29,17, KNN, KNN,156.7882589,82.89923944,244.4962593,105.1017741,0,0,0,48.08094906,48.49965108,,,
29,18, KNN, KNN,145.9131282,66.14399414,279.2981531,132.0970947,0,0,0,48.11715481,48.53556485,,,
29,19, KNN, KNN,99.16348348,31.82933277,604.8104111,244.6195801,0,0,0,48.1533101,48.57142857,,,
29,20, KNN, SVR,121.5676658,50.99933706,645.9963364,300.1311849,0,0,0,48.18941504,48.60724234,,,
29,21, KNN, KNN,420.7645429,169.7433696,294.8759485,162.0199382,2,1,1,48.15588031,48.57341684,,,
29,22, KNN, KNN,308.7169115,132.6692042,673.1983858,268.354248,0,0,0,48.19193324,48.60917942,,,
29,23, KNN, KNN,196.4376336,92.0506566,879.5110384,285.6677409,0,0,0,48.22793607,48.64489229,,,
29,24, RF, SVR,120.7455973,40.28258656,1383.091995,495.8613932,0,0,0,48.26388889,48.68055556,,,
29,25, KNN, KNN,184.3180731,69.69189669,1017.081347,430.6385417,0,0,0,48.29979181,48.71616933,,,
29,26, KNN, KNN,623.4692762,262.4865495,499.8045618,250.9318522,3,1,1,48.26629681,48.68238558,,,
29,27, LR, LR,467.3552227,236.0525559,388.6258912,202.7201009,1,3,1,48.23284823,48.64864865,,,
29,28, LR, KNN,662.9388212,344.3169425,694.4567181,331.3379557,0,1,0,48.26869806,48.61495845,,,
29,29, KNN, KNN,851.0256859,389.2943097,750.5184874,352.3177409,5,3,3,48.23529412,48.58131488,,,
29,30, KNN, KNN,966.9846493,413.0210235,752.7358102,332.957487,5,3,3,48.20193638,48.54771784,,,
29,31, LR, KNN,1082.679826,490.3153259,801.5801894,309.3032878,7,14,7,48.16862474,48.51416724,,,
29,32, KNN, KNN,681.8469439,329.9043543,753.2424134,301.3639648,0,1,0,48.20441989,48.48066298,,,
29,33, KNN, KNN,793.0895644,384.6397088,671.4474911,302.052181,3,9,3,48.17115252,48.44720497,,,
29,34, KNN, KNN,634.7817175,295.1115134,601.2483957,246.7091797,1,1,1,48.13793103,48.4137931,,,
29,35, KNN, KNN,721.6745184,302.7630669,956.1184027,373.4308919,0,0,0,48.17367333,48.44934528,,,
29,36, LR, KNN,646.6155274,290.5478041,855.3370798,340.1264974,0,0,0,48.20936639,48.48484848,,,
29,37, LR, KNN,514.3748059,186.3116007,527.2859597,177.8499837,0,2,0,48.24501032,48.4514797,,,
29,38, KNN, KNN,425.9174348,166.8727826,526.6934434,189.3998372,0,0,0,48.28060523,48.4869326,,,
29,39, KNN, KNN,391.3431467,160.167751,424.5765145,166.2206217,0,0,0,48.3161512,48.52233677,,,
29,40, LR, KNN,437.9797229,155.7798971,402.924931,165.1001302,1,0,0,48.28296703,48.55769231,,,
29,41, KNN, KNN,376.9702148,210.5701806,396.5021648,175.2368978,0,3,0,48.31846259,48.52436513,,,
29,42, LR, LR,270.3348953,167.4961918,264.2409491,117.0797119,1,2,1,48.28532236,48.49108368,,,
29,43, KNN, KNN,359.5298024,147.8326561,410.1164225,205.1585775,0,0,0,48.32076765,48.52638794,,,
29,44, KNN, KNN,725.845467,313.0941263,559.2834106,265.612793,13,11,11,48.28767123,48.49315068,,,
29,45, LR, LR,458.4364312,182.2956408,509.9387708,168.2560547,0,3,0,48.32306639,48.45995893,,,
29,46, LR, LR,451.5234398,194.7179061,358.7643145,140.0891276,3,3,3,48.29001368,48.42681259,,,
29,47, LR, LR,751.4881675,270.9721458,508.8440003,180.0866699,3,3,3,48.25700615,48.39371155,,,
29,48, LR, LR,463.8174932,201.7733913,311.4478555,118.0471761,1,2,1,48.22404372,48.36065574,,,
29,49, LR, LR,534.7201329,179.7981017,227.5909251,92.36523438,1,5,1,48.19112628,48.32764505,,,
29,50, LR, LR,238.4533039,107.8013217,165.1170645,66.73809814,2,2,1,48.15825375,48.2946794,,,
29,51, KNN, KNN,298.0771506,119.4087453,293.4205344,144.4411784,1,0,0,48.12542604,48.32992502,,,
29,52, LR, KNN,343.9775993,163.688065,236.5483918,103.8639486,2,3,2,48.09264305,48.29700272,,,
29,53, KNN, KNN,277.1701103,112.250668,330.4972642,130.7704427,0,0,0,48.12797822,48.33219877,,,
29,54, KNN, KNN,238.6506716,103.5863576,258.9498664,107.5072266,0,0,0,48.16326531,48.36734694,,,
29,55, KNN, KNN,338.5289536,109.5498297,276.4714723,101.915096,3,1,1,48.13052345,48.33446635,,,
29,56, KNN, KNN,106.6395172,51.91875664,190.7208912,74.38990072,0,0,0,48.16576087,48.36956522,,,
29,57, KNN, KNN,268.1210812,79.57907467,325.5010753,98.86413574,0,0,0,48.20095044,48.40461643,,,
29,58, KNN, KNN,146.4331268,43.19270676,183.565531,46.66945801,0,0,0,48.23609227,48.43962008,,,
29,59, KNN, KNN,124.6114223,44.68610862,182.6822948,47.00579834,0,0,0,48.27118644,48.47457627,,,
29,60, LR, KNN,285.656944,77.37852788,142.4903944,42.59637044,4,4,3,48.23848238,48.44173442,,,
29,61, LR, KNN,529.0774906,121.1688941,156.3213504,42.12824707,8,9,8,48.20582261,48.40893703,,,
29,62, KNN, KNN,221.9092654,50.64803476,267.0782345,86.12298177,0,0,0,48.24086604,48.44384303,,,
29,63, KNN, KNN,48.58984022,8.762577586,155.2413444,83.14577637,0,0,0,48.27586207,48.47870183,,,
29,64, LR, KNN,48.92902545,6.812482421,286.2282452,59.07469482,0,0,0,48.31081081,48.51351351,,,
29,65, RF, RF,0.378942148,0.060513334,204.4735985,78.54654948,0,0,0,48.34571236,48.54827819,,,
30,1, LR, KNN,46.94459572,13.73512714,17.48501758,10.5867981,2,1,1,48.31309042,48.51551957,,,
30,2, KNN, KNN,209.3357941,46.1274798,95.3394156,28.35018514,3,1,1,48.28051247,48.48280512,,,
30,3, LR, LR,440.4191493,124.3113008,258.7865111,73.93297526,9,8,7,48.24797844,48.45013477,,,
30,4, LR, LR,525.1568251,204.3985193,363.2814565,113.0934814,10,17,9,48.21548822,48.41750842,,,
30,5, LR, KNN,291.2120456,98.95924148,450.7803604,146.9335286,0,0,0,48.25033647,48.45222073,,,
30,6, LR, LR,264.5966913,115.2525199,304.6538473,111.5391113,0,1,0,48.28513786,48.41963685,,,
30,7, KNN, KNN,160.3371716,43.19521004,291.6283022,121.4309245,0,0,0,48.31989247,48.45430108,,,
30,8, NN, SVR,29.18629612,11.61619545,213.55894,74.35386556,0,0,0,48.3546004,48.48891874,,,
30,9, LR, SVR,30.53759204,12.56494071,81.15500216,24.35659587,0,0,0,48.38926174,48.52348993,,,
30,10, KNN, KNN,8.128587035,3.16727026,133.091416,49.56123047,0,0,0,48.42387659,48.55801476,,,
30,11, LR, KNN,89.42770498,31.9193492,74.02407407,26.03666992,5,5,5,48.39142091,48.52546917,,,
30,12, KNN, KNN,157.9393066,76.07627785,172.5418488,59.11756999,0,17,0,48.42598794,48.49296718,,,
30,13, LR, KNN,180.2302227,79.76836692,129.5503642,49.08769531,4,11,3,48.3935743,48.4605087,,,
30,14, LR, KNN,56.77560776,25.46277408,90.84593471,30.03655192,0,0,0,48.42809365,48.49498328,,,
30,15, KNN, KNN,92.78131367,41.71619925,197.5066138,62.91129964,0,0,0,48.46256684,48.52941176,,,
30,16, KNN, KNN,276.6624185,105.9968893,274.9876209,108.5811442,1,0,0,48.43019372,48.56379426,,,
30,17, LR, LR,261.6409493,142.9357137,378.8855808,160.3184082,0,0,0,48.46461949,48.59813084,,,
30,18, KNN, SVR,225.6871176,105.1646709,214.9044749,109.415446,1,0,0,48.43228819,48.63242161,,,
30,19, KNN, KNN,124.0996258,41.45453976,604.2934166,286.1777669,0,0,0,48.46666667,48.66666667,,,
30,20, KNN, KNN,131.5607231,75.66436128,672.4483623,326.2117513,0,0,0,48.50099933,48.70086609,,,
30,21, KNN, KNN,416.0949535,217.6450383,402.6648317,195.5858236,1,3,1,48.46870839,48.66844208,,,
30,22, KNN, KNN,496.8641108,220.465677,365.9340901,176.7217285,12,12,10,48.43646041,48.63606121,,,
30,23, KNN, KNN,368.9508904,180.989428,488.4725683,217.0616862,0,0,0,48.47074468,48.67021277,,,
30,24, KNN, KNN,51.39490368,18.66800928,890.1794576,380.9555339,0,0,0,48.50498339,48.70431894,,,
30,25, KNN, KNN,86.51395415,38.77182046,885.3653483,351.8185221,0,0,0,48.53917663,48.73837981,,,
30,26, LR, KNN,677.9454484,306.6777488,445.589572,227.7627116,12,10,9,48.50696749,48.70603849,,,
30,27, LR, KNN,903.2955999,381.3479909,767.3855181,301.2718424,10,7,7,48.47480106,48.67374005,,,
30,28, LR, KNN,965.7025851,409.9873888,873.7435551,359.8966146,4,4,4,48.44267727,48.64148443,,,
30,29, LR, KNN,386.1363996,160.109013,435.1556427,172.0794108,0,0,0,48.47682119,48.67549669,,,
30,30, KNN, KNN,434.6685401,149.059318,422.7152903,158.0529297,2,0,0,48.44473858,48.70946393,,,
30,31, KNN, KNN,494.6763977,180.4894869,473.6687661,180.6161296,1,0,0,48.41269841,48.74338624,,,
30,32, KNN, KNN,291.9045559,124.1738845,416.6165703,176.6388021,0,0,0,48.44679445,48.77726371,,,
30,33, LR, KNN,443.6669218,190.2780181,639.1773359,223.8321452,0,0,0,48.48084544,48.81109643,,,
30,34, KNN, KNN,387.2548178,167.8393375,497.9794507,210.5898926,0,0,0,48.51485149,48.84488449,,,
30,35, KNN, KNN,499.3708255,198.3198786,641.9042244,224.2077474,0,0,0,48.54881266,48.87862797,,,
30,36, KNN, KNN,652.1319537,180.4818194,755.632715,232.4943034,0,0,0,48.58272907,48.91232696,,,
30,37, KNN, KNN,563.0300025,207.5968951,662.1244596,262.2166341,0,0,0,48.61660079,48.94598155,,,
30,38, KNN, KNN,410.5832738,161.7068789,516.0298764,219.2935547,0,0,0,48.65042791,48.97959184,,,
30,39, KNN, KNN,253.7871906,98.15842891,356.263491,146.1901693,0,0,0,48.68421053,49.01315789,,,
30,40, KNN, KNN,228.0318878,115.7905292,316.1753996,101.8828939,0,1,0,48.71794872,48.9809336,,,
30,41, KNN, KNN,316.778505,163.0598481,267.0481386,110.9565267,1,5,1,48.68593955,48.94875164,,,
30,42, KNN, SVR,246.1268082,117.5985983,248.8359801,111.1305013,0,3,0,48.7196323,48.91661195,,,
30,43, KNN, KNN,273.5350292,143.2183713,207.441086,75.63376465,6,8,5,48.68766404,48.88451444,,,
30,44, KNN, KNN,375.198861,161.4496318,268.0367668,110.2228597,9,9,7,48.6557377,48.85245902,,,
30,45, KNN, KNN,619.774923,184.5205183,259.256485,107.6315511,15,9,9,48.62385321,48.82044561,,,
30,46, KNN, KNN,587.36473,191.9265786,444.2185461,165.4146159,4,2,2,48.59201048,48.78847413,,,
30,47, KNN, KNN,782.5052194,231.5725116,375.3854464,135.0815999,7,4,3,48.56020942,48.7565445,,,
30,48, LR, KNN,738.3704338,205.2466502,240.3315002,125.9361572,6,3,3,48.52844997,48.72465664,,,
30,49, KNN, KNN,499.6418225,166.565306,265.420619,114.5044678,6,6,4,48.49673203,48.69281046,,,
30,50, LR, LR,283.9669452,100.2635036,272.5929566,82.06019694,3,4,2,48.46505552,48.66100588,,,
30,51, LR, KNN,197.8286081,113.2978215,169.4022395,63.70270589,1,3,1,48.43342037,48.62924282,,,
30,52, KNN, KNN,215.827967,84.19156538,210.2139505,94.5607666,1,0,0,48.40182648,48.66275277,,,
30,53, KNN, KNN,292.0216109,99.46769105,193.7047818,106.8665609,4,0,0,48.37027379,48.69621904,,,
30,54, KNN, KNN,176.2794797,69.14751754,263.718126,98.12398275,0,0,0,48.40390879,48.72964169,,,
30,55, KNN, KNN,188.4879383,62.82849194,221.0956995,86.14223633,0,0,0,48.4375,48.76302083,,,
30,56, KNN, KNN,194.2572342,73.52852059,200.892353,75.14851888,0,0,0,48.4710475,48.79635654,,,
30,57, KNN, KNN,323.1201484,113.814596,318.6999111,105.3708984,2,1,1,48.43953186,48.76462939,,,
30,58, LR, KNN,285.7786068,109.3049692,407.2711014,128.5691243,0,0,0,48.47303444,48.79792073,,,
30,59, LR, LR,145.5717531,66.12249091,329.1363826,93.50715332,0,0,0,48.50649351,48.83116883,,,
30,60, KNN, KNN,279.176006,79.17893356,138.7363206,47.93996582,3,5,3,48.47501622,48.79948086,,,
30,61, LR, LR,106.0087981,54.24794508,131.0969226,39.02788086,0,6,0,48.50843061,48.76783398,,,
30,62, LR, LR,104.8800763,36.34664388,120.4761387,39.15453288,0,0,0,48.54180169,48.80103694,,,
30,63, KNN, KNN,27.25600389,7.526328215,121.0143199,39.2925293,0,0,0,48.57512953,48.83419689,,,
30,64, POLY, KNN,33.57132796,4.534288918,280.4889629,76.37398275,0,0,0,48.60841424,48.86731392,,,
30,65, LR, LR,1.217204808,0.171896673,433.5891488,118.9598714,0,0,0,48.64165589,48.9003881,,,
31,1, KNN, KNN,46.82642955,11.19757796,29.81269982,12.03147583,1,0,0,48.61021332,48.93341952,,,
31,2, KNN, KNN,129.8432429,38.47495161,69.99048298,21.72687785,2,2,2,48.57881137,48.90180879,,,
31,3, KNN, KNN,377.1807397,99.82291229,182.3619512,61.18642171,14,10,10,48.54744997,48.87023886,,,
31,4, LR, LR,344.104407,121.1435833,193.2883425,74.39305827,4,9,4,48.51612903,48.83870968,,,
31,5, KNN, KNN,379.0844957,87.56746133,418.9909307,156.1123372,0,0,0,48.54932302,48.87169568,,,
31,6, KNN, KNN,172.3412404,55.21557117,347.0563235,131.3561117,0,0,0,48.58247423,48.90463918,,,
31,7, KNN, KNN,182.6352755,79.45457606,240.294238,105.541984,0,0,0,48.61558274,48.93754024,,,
31,8, NN, SVR,52.61378619,18.60333589,133.1954782,46.11680094,0,0,0,48.64864865,48.97039897,,,
31,9, SVR, SVR,13.96499883,3.083281093,372.3007521,105.6367025,0,0,0,48.68167203,49.00321543,,,
31,10, SVR, SVR,0.386758628,0.365601248,122.3476434,44.60553792,0,0,0,48.71465296,49.03598972,,,
31,11, SVR, SVR,8.471870188,1.758514769,77.9590738,27.64141439,0,0,0,48.74759152,49.0687219,,,
31,12, LR, KNN,58.69620339,18.73284308,33.71946922,11.97965902,2,2,2,48.71630295,49.03722721,,,
31,13, LR, KNN,187.4911671,58.53256747,63.09949155,22.68367716,5,10,5,48.68505452,49.00577293,,,
31,14, KNN, KNN,81.16547614,22.89159622,70.42938988,23.75363566,2,0,0,48.65384615,49.03846154,,,
31,15, KNN, KNN,112.6685668,52.9416032,95.43855462,32.04818726,5,5,5,48.62267777,49.00704676,,,
31,16, KNN, KNN,153.1028302,74.97984778,121.5252589,51.50356852,2,3,2,48.5915493,48.97567222,,,
31,17, KNN, SVR,218.2489152,94.92461618,198.1556207,75.83023275,1,1,1,48.56046065,48.94433781,,,
31,18, LR, KNN,296.9951978,106.4465016,355.4389891,105.6254395,0,1,0,48.59335038,48.91304348,,,
31,19, LR, SVR,193.2251538,74.27727685,357.6563178,172.2959635,0,0,0,48.62619808,48.9456869,,,
31,20, KNN, KNN,80.48321299,40.053075,444.323512,203.4106283,0,0,0,48.65900383,48.97828863,,,
31,21, KNN, KNN,190.5181901,96.6271705,394.7843926,200.7685872,0,0,0,48.69176771,49.01084876,,,
31,22, KNN, KNN,278.375131,135.9223349,261.0178394,123.346932,2,1,0,48.66071429,48.97959184,,,
31,23, KNN, KNN,182.1007285,79.33831898,518.4127378,263.5083984,0,0,0,48.69343531,49.01210962,,,
31,24, KNN, KNN,35.4305447,12.19038303,402.5768457,174.2338053,0,0,0,48.72611465,49.04458599,,,
31,25, KNN, KNN,44.58486757,16.87581015,360.2382661,135.9827718,0,0,0,48.75875239,49.07702101,,,
31,26, KNN, KNN,253.9664264,95.61188874,231.7023144,116.1374023,1,0,0,48.72773537,49.10941476,,,
31,27, KNN, KNN,448.1418206,159.9726646,409.3596626,135.6813314,1,1,1,48.69675779,49.07819453,,,
31,28, LR, KNN,572.1948522,216.5373318,577.5868189,203.952946,0,2,0,48.72935197,49.04701398,,,
31,29, KNN, KNN,373.2887892,110.445317,380.7931197,129.050765,0,0,0,48.76190476,49.07936508,,,
31,30, KNN, KNN,404.0617504,146.070617,330.5329031,119.356779,4,3,3,48.73096447,49.04822335,,,
31,31, KNN, KNN,303.5156601,97.75797476,265.2814543,89.27341309,2,1,1,48.70006341,49.01712112,,,
31,32, KNN, KNN,159.706802,68.36198685,188.1430528,66.54052327,0,1,0,48.73257288,48.9860583,,,
31,33, KNN, KNN,220.4498619,82.83496165,253.4954388,95.19358724,0,0,0,48.76504117,49.01836605,,,
31,34, KNN, KNN,352.3022992,146.3579006,442.6712851,145.3332031,0,1,0,48.79746835,48.98734177,,,
31,35, KNN, KNN,513.2470825,150.9220178,587.3198163,248.1811523,0,0,0,48.82985452,49.01960784,,,
31,36, KNN, KNN,678.8023296,223.5715919,797.9844192,276.6840495,0,0,0,48.86219975,49.05183312,,,
31,37, KNN, KNN,601.6588752,202.5464507,779.7258493,262.2503906,0,0,0,48.89450411,49.08401769,,,
31,38, KNN, KNN,347.9785538,174.2640697,400.0073333,143.8067546,0,5,0,48.92676768,49.0530303,,,
31,39, SVR, NN,221.3026948,82.31333524,281.4260708,96.07827148,0,0,0,48.95899054,49.0851735,,,
31,40, SVR, NN,180.9946649,71.14499535,225.899277,79.83034668,0,0,0,48.99117276,49.11727617,,,
31,41, KNN, KNN,172.335483,78.6549932,318.6228335,113.4563558,0,0,0,49.02331443,49.14933837,,,
31,42, KNN, SVR,227.0159791,76.16633344,499.14365,148.3028483,0,0,0,49.05541562,49.1813602,,,
31,43, NN, SVR,214.932248,72.16582509,189.0804172,71.95646973,2,1,1,49.02454374,49.15040906,,,
31,44, KNN, NN,357.0125845,141.6639529,228.655372,89.67385254,8,6,6,48.99371069,49.11949686,,,
31,45, KNN, KNN,268.2762055,112.9545756,223.9680595,93.14075521,4,7,4,48.9629164,49.08862351,,,
31,46, KNN, KNN,416.7358913,153.2021693,282.4879053,108.3273682,1,5,1,48.9321608,49.05778894,,,
31,47, LR, LR,595.7135493,230.2514312,338.508961,109.7353434,6,9,4,48.90144382,49.02699309,,,
31,48, LR, KNN,550.0422044,218.764819,393.0769221,140.5940755,3,5,1,48.87076537,48.99623588,,,
31,49, LR, LR,371.1705212,138.3187054,490.1156836,182.2912435,0,0,0,48.90282132,49.02821317,,,
31,50, LR, LR,355.302228,161.5596009,402.8249413,144.0137695,0,4,0,48.93483709,48.99749373,,,
31,51, LR, KNN,527.5311484,173.6111226,361.1308166,132.8701172,10,6,6,48.90419537,48.96681277,,,
31,52, LR, LR,192.0229458,101.2485446,274.2798753,115.5871989,0,0,0,48.93617021,48.99874844,,,
31,53, LR, KNN,282.4794642,113.1599776,196.1195745,88.92078451,2,1,1,48.90556598,48.96810507,,,
31,54, LR, LR,223.2381609,106.6927157,276.4909884,121.4268392,0,0,0,48.9375,49,,,
31,55, KNN, KNN,221.998276,82.1428909,249.77641,102.9595866,0,0,0,48.96939413,49.03185509,,,
31,56, KNN, KNN,336.2618179,91.9263285,180.1522736,60.22971598,7,1,1,48.93882647,49.00124844,,,
31,57, KNN, KNN,250.2803782,71.60516257,166.4654431,64.80366618,6,1,1,48.90829694,48.97067998,,,
