Place,Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
1835,29,37, RF, KNN,580.6524326,186.7699279,970.5634999,355.0011039,100,99.78201635
1836,29,38, KNN, KNN,508.1142661,216.9302987,950.0720169,406.9275678,100,99.78213508
1837,29,39, LR, KNN,567.4545486,189.3177508,945.9783933,446.1172706,100,99.78225367
1838,29,40, RF, RF,334.8566008,155.8031078,1122.845726,475.2285572,100,99.78237214
1839,29,41, LR, SVR,483.4461055,224.3260981,1567.658536,619.3043453,100,99.78249048
1840,29,42, KNN, SVR,656.1799026,245.3130571,1030.336258,481.0513318,100,99.7826087
1841,29,43, LR, KNN,745.0201534,293.9904453,1054.259388,523.7620536,100,99.78272678
1842,29,44, KNN, KNN,509.1180656,262.2825268,1141.904907,599.8951364,100,99.78284473
1843,29,45, RF, RF,535.6918026,216.0302221,917.7331914,398.6697677,100,99.78296256
1844,29,46, RF, RF,371.97084,162.9270093,647.5044505,326.9695103,100,99.78308026
1845,29,47, KNN, KNN,369.9975624,153.61713,822.2914532,379.1264406,100,99.78319783
1846,29,48, LR, KNN,480.7178961,214.334974,904.4055138,383.6931329,100,99.78331528
1847,29,49, RF, RF,260.6448056,117.0654028,923.9507944,340.4848702,100,99.78343259
1848,29,50, RF, RF,194.9616359,95.7985193,1038.996769,391.8778832,100,99.78354978
1849,29,51, KNN, KNN,271.4030191,117.8021607,976.8423834,423.9737723,100,99.78366685
1850,29,52, KNN, KNN,231.3607351,120.3968282,997.8778704,454.7265625,100,99.78378378
1851,29,53, LR, LR,514.9845522,195.6501523,1047.320569,531.0185547,100,99.78390059
1852,29,54, KNN, NN,551.6324154,254.7196889,930.8103373,454.2952332,100,99.78401728
1853,29,55, KNN, KNN,347.556692,154.9700072,962.3526727,435.4783565,100,99.78413384
1854,29,56, KNN, SVR,400.1203025,149.0909217,918.3598027,388.7341974,100,99.78425027
1855,29,57, KNN, KNN,594.503825,168.6612411,1069.962206,420.1760353,100,99.78436658
1856,29,58, RF, RF,377.3964374,108.2367302,1272.195629,470.0939114,100,99.78448276
1857,29,59, KNN, KNN,357.871414,141.0069343,858.360228,353.5801265,100,99.78459882
1858,29,60, KNN, KNN,214.6185859,70.7331535,682.3302273,312.8125,100,99.78471475
1859,29,61, LR, KNN,445.566606,162.533943,884.6498983,392.9246606,100,99.78483055
1860,29,62, RF, SVR,186.7535416,71.6387982,1260.23989,550.0614984,100,99.78494624
1861,29,63, KNN, SVR,29.37108382,6.545654157,1942.738948,719.4845824,100,99.78506179
1862,29,64, SVR, SVR,1.368756549,0.228727434,2296.77423,992.1217672,100,99.78517723
1863,29,65, SVR, RF,0.141162837,0.060550168,2810.361128,1314.105177,100,99.78529254
1864,30,1, LR, SVR,74.86460972,23.82972964,172.6505005,53.11812592,100,99.78540773
1865,30,2, LR, RF,91.83166621,22.55153841,268.6010591,93.20454545,100,99.78552279
1866,30,3, RF, RF,136.104294,47.45303054,445.0259259,127.9117626,100,99.78563773
1867,30,4, LR, KNN,103.3661493,40.63469505,620.3708833,155.4936764,100,99.78575254
1868,30,5, RF, RF,243.7306274,83.41246178,851.5805642,341.540728,100,99.78586724
1869,30,6, KNN, RF,485.1336864,156.1454692,656.5826207,298.6054308,100,99.78598181
1870,30,7, RF, RF,231.8907473,109.8747191,802.5584513,312.9703721,100,99.78609626
1871,30,8, LR, SVR,145.7452879,57.19690751,573.6029519,232.7676396,100,99.78621058
1872,30,9, RF, KNN,174.112889,70.83459537,323.9545423,148.7652699,100,99.78632479
1873,30,10, LR, SVR,315.5316955,69.97325081,388.4652214,180.2981063,100,99.78643887
1874,30,11, KNN, KNN,199.0804389,64.08340465,494.4316392,186.417806,100,99.78655283
1875,30,12, KNN, KNN,158.2879013,65.27883023,501.215113,232.8388158,100,99.78666667
1876,30,13, KNN, KNN,162.777012,61.401694,330.0938654,182.9039453,100,99.78678038
1877,30,14, LR, KNN,111.7788136,42.49006864,466.6855274,229.476784,100,99.78689398
1878,30,15, LR, LR,243.8613159,91.41758466,662.3930549,311.219254,100,99.78700745
1879,30,16, LR, LR,243.3533207,96.68106228,800.2640006,393.3776808,100,99.78712081
1880,30,17, RF, RF,475.4220827,197.1038688,657.2503061,333.6922971,100,99.78723404
1881,30,18, KNN, SVR,183.3065252,42.59833198,509.4493543,229.736538,100,99.78734716
1882,30,19, NN, SVR,56.04418935,16.94406757,766.6546283,346.864805,100,99.78746015
1883,30,20, KNN, KNN,106.2730124,46.14710363,783.5857629,375.7169894,100,99.78757302
1884,30,21, LR, LR,557.4062226,279.7898253,716.9587321,363.2365292,100,99.78768577
1885,30,22, LR, LR,157.7238561,84.15723816,511.3980015,270.1758141,100,99.78779841
1886,30,23, KNN, KNN,194.4768236,59.1580546,634.1836947,306.9342717,100,99.78791092
1887,30,24, LR, LR,203.1570004,41.96687135,889.6988642,390.1523438,100,99.78802332
1888,30,25, KNN, SVR,46.1933337,15.35646235,859.7720628,372.91009,100,99.78813559
1889,30,26, LR, LR,377.5175589,149.7456165,684.3125753,258.5427296,100,99.78824775
1890,30,27, LR, KNN,741.1809916,198.0556518,838.8321495,319.4194946,100,99.78835979
1891,30,28, KNN, SVR,343.9828989,117.3771953,1111.231585,484.5535511,100,99.78847171
1892,30,29, KNN, SVR,229.3418628,72.82420511,856.5856224,359.6816755,100,99.78858351
1893,30,30, NN, SVR,151.5749717,42.33915558,970.3552362,379.2419008,100,99.78869519
1894,30,31, RF, RF,352.7147572,157.1311531,1200.686847,470.4113355,100,99.78880676
1895,30,32, RF, RF,499.5957155,225.1114253,1237.308887,590.9210274,100,99.78891821
1896,30,33, LR, KNN,367.62407,162.7440121,1195.566651,596.4292799,100,99.78902954
1897,30,34, LR, KNN,467.2157629,232.035028,1686.646941,470.8573599,100,99.78914075
1898,30,35, RF, RF,372.2323574,182.9188159,1458.805513,661.906002,100,99.78925184
1899,30,36, LR, RF,577.9431381,226.5609068,1161.790644,538.5810547,100,99.78936282
1900,30,37, KNN, KNN,486.8032307,158.2792713,1002.027394,418.2430084,100,99.78947368
1901,30,38, KNN, SVR,737.9378098,233.129351,1088.664184,516.9587573,100,99.78958443
1902,30,39, SVR, SVR,480.9766588,141.8045443,878.3728618,392.2030453,100,99.78969506
1903,30,40, KNN, KNN,501.7174974,208.2741607,834.2555085,385.9850902,100,99.78980557
1904,30,41, LR, LR,514.8915229,271.1134175,1020.395893,432.947781,100,99.78991597
1905,30,42, LR, KNN,383.9614016,201.7080126,1172.209038,443.5226673,100,99.79002625
1906,30,43, LR, KNN,345.9952498,148.0837227,965.8294453,383.5623361,100,99.79013641
1907,30,44, KNN, KNN,713.5890377,314.1850315,1040.268666,478.9928341,100,99.79024646
1908,30,45, LR, KNN,861.5710877,377.7363155,1157.136215,453.0031154,100,99.79035639
1909,30,46, RF, RF,704.7787484,250.3358436,967.0436412,422.9029387,100,99.79046621
1910,30,47, KNN, RF,238.1473236,95.26766265,693.3404752,298.2634171,100,99.79057592
1911,30,48, KNN, KNN,740.1267869,173.790775,948.5272131,354.3451956,100,99.7906855
1912,30,49, RF, RF,419.1071804,174.1323665,1047.309042,377.5682478,100,99.79079498
1913,30,50, KNN, KNN,269.1162022,132.9499385,1087.927752,399.6690848,100,99.79090434
1914,30,51, KNN, KNN,447.2818857,194.942332,1205.894274,425.9195862,100,99.79101358
1915,30,52, KNN, SVR,505.5624494,158.5179641,1550.802479,573.2132428,100,99.79112272
1916,30,53, LR, LR,712.5487014,302.4621223,1283.391219,533.1154197,100,99.79123173
1917,30,54, KNN, SVR,367.1520957,152.3142759,934.7982803,468.7025547,100,99.79134064
1918,30,55, LR, RF,502.76005,173.7781403,1106.494659,460.1113426,100,99.79144943
1919,30,56, KNN, SVR,436.0146386,160.5048133,885.4311678,397.471335,100,99.7915581
1920,30,57, RF, RF,530.2219556,195.1119361,1002.998704,456.9181875,100,99.79166667
1921,30,58, LR, KNN,529.6632136,227.7256076,1138.836992,490.5286348,100,99.79177512
1922,30,59, RF, LR,662.6797469,245.8543275,803.2137947,311.5691732,100,99.79188345
1923,30,60, RF, RF,444.1660631,149.4809216,911.930043,328.6387539,100,99.79199168
1924,30,61, LR, LR,233.7995685,113.4899279,1030.84385,321.3080262,100,99.79209979
1925,30,62, KNN, KNN,179.4020425,80.39910741,634.7446285,284.4561325,100,99.79220779
1926,30,63, KNN, SVR,117.1133718,37.13783006,1137.600601,411.2326349,100,99.79231568
1927,30,64, SVR, SVR,0.944681366,0.167049923,1702.110654,625.6248526,100,99.79242346
1928,30,65, SVR, KNN,0.147451865,0.082541432,2189.509782,896.0032442,100,99.79253112
1929,31,1, LR, SVR,90.9861321,23.37314074,353.0311158,78.2715683,100,99.79263867
1930,31,2, KNN, KNN,111.9013672,38.61995809,306.1462136,110.2841071,100,99.79274611
1931,31,3, RF, RF,154.9686565,39.57549128,398.8216904,133.9350043,100,99.79285344
1932,31,4, LR, RF,353.7571668,67.50320477,464.9294902,146.0508606,100,99.79296066
1933,31,5, KNN, KNN,417.9751491,149.7082989,735.2071479,334.2616885,100,99.79306777
1934,31,6, KNN, SVR,263.0236153,91.61958154,932.2256011,398.3441612,100,99.79317477
1935,31,7, LR, RF,213.3436032,111.6675299,687.2274232,302.8932495,100,99.79328165
1936,31,8, LR, RF,251.3972857,102.7891719,616.0788328,236.6741119,100,99.79338843
1937,31,9, KNN, SVR,78.20330588,22.59015985,649.0182468,288.4090125,100,99.7934951
1938,31,10, NN, SVR,30.6478876,5.471812332,480.4877578,226.7068227,100,99.79360165
1939,31,11, RF, SVR,210.4494518,34.37183064,696.8364458,294.3971774,100,99.7937081
1940,31,12, KNN, NN,84.89889767,36.12281908,777.2637755,306.2213844,100,99.79381443
1941,31,13, KNN, KNN,124.8871039,49.44049432,483.3526258,202.4164827,100,99.79392066
1942,31,14, RF, KNN,218.1136099,45.11037968,385.7734943,131.7188802,100,99.79402678
1943,31,15, LR, KNN,160.0281131,81.50530189,351.1219897,190.435108,100,99.79413278
1944,31,16, RF, KNN,191.8082093,99.90688703,540.6216399,270.1694287,100,99.79423868
1945,31,17, KNN, KNN,347.1131239,124.7237396,686.4226675,271.1122855,100,99.79434447
1946,31,18, KNN, KNN,132.5363402,64.55756114,681.7805683,262.2820796,100,99.79445015
1947,31,19, RF, NN,141.1973514,55.48324529,614.6125185,253.9756796,100,99.79455573
1948,31,20, LR, LR,220.0375354,85.03559969,730.0284561,312.4490365,100,99.79466119
1949,31,21, RF, RF,233.1770264,118.9746856,886.0223396,349.0364763,100,99.79476655
1950,31,22, LR, RF,150.7702775,85.68908817,460.404584,204.3297371,100,99.79487179
1951,31,23, RF, RF,76.67253124,26.09871925,565.7891746,296.7916113,100,99.79497693
1952,31,24, KNN, KNN,22.30907316,5.31185719,673.8439483,298.7987956,100,99.79508197
1953,31,25, KNN, SVR,17.06160024,4.833173962,949.4346276,334.118125,100,99.79518689
1954,31,26, LR, KNN,92.00437709,37.48661137,906.0236077,245.9941949,100,99.79529171
1955,31,27, KNN, KNN,123.0795238,47.08618124,925.5084761,268.10538,100,99.79539642
1956,31,28, LR, LR,499.9080458,149.7595217,965.6666904,337.4219899,100,99.79550102
1957,31,29, KNN, KNN,300.8822577,116.9290158,793.3805618,299.4328742,100,99.79560552
1958,31,30, RF, KNN,331.9745717,139.2000403,831.7710272,390.6861572,100,99.79570991
1959,31,31, RF, LR,431.0277509,148.2024641,953.622441,424.7138281,100,99.79581419
1960,31,32, LR, LR,567.1088936,211.8237682,935.5100213,448.0919471,100,99.79591837
1961,31,33, LR, LR,450.6439894,201.61491,1148.976088,480.2766092,100,99.79602244
1962,31,34, KNN, KNN,582.5098725,266.4897561,1605.186633,593.09525,100,99.7961264
1963,31,35, RF, LR,909.8730522,335.6559599,1252.274055,577.73844,100,99.79623026
1964,31,36, RF, RF,658.7419716,312.825314,1277.46383,653.7165727,100,99.79633401
1965,31,37, LR, KNN,532.2020955,228.8432458,1173.387398,557.8418416,100,99.79643766
1966,31,38, LR, RF,387.0783155,200.8877355,860.9261728,444.9363098,100,99.7965412
1967,31,39, KNN, KNN,345.6516008,185.7762427,854.6196764,400.7978867,100,99.79664464
1968,31,40, KNN, SVR,304.1910863,130.9819164,616.0552813,269.4910103,100,99.79674797
1969,31,41, KNN, SVR,383.2177054,123.6830632,676.8126013,285.373522,100,99.79685119
1970,31,42, LR, KNN,344.0662644,162.4350976,777.9191881,299.72353,100,99.79695431
1971,31,43, RF, SVR,403.6260265,175.0424282,1051.04558,388.6681386,100,99.79705733
1972,31,44, KNN, KNN,405.3393231,204.1788057,771.3730672,380.6957972,100,99.79716024
1973,31,45, RF, KNN,722.6789845,303.842456,935.1172808,422.1846104,100,99.79726305
1974,31,46, RF, RF,451.3921983,195.745445,822.6013953,334.3510471,100,99.79736575
1975,31,47, RF, RF,563.6405368,254.396543,702.9611042,322.3583742,100,99.79746835
1976,31,48, RF, RF,368.5031465,121.5570789,683.4713307,293.6776843,100,99.79757085
1977,31,49, KNN, SVR,207.1055524,97.81583985,795.6437954,322.8783299,100,99.79767324
1978,31,50, LR, SVR,137.1406493,62.0450969,713.1189709,295.1349027,100,99.79777553
1979,31,51, RF, RF,336.3165536,141.2662116,669.3637704,238.973005,100,99.79787772
1980,31,52, NN, SVR,87.79748766,31.16237493,774.8266072,232.1381753,100,99.7979798
1981,31,53, LR, KNN,259.4506714,129.1757264,958.4346613,333.5719604,100,99.79808178
1982,31,54, LR, KNN,215.1743861,85.18186587,796.3374175,355.6293237,100,99.79818365
1983,31,55, KNN, SVR,434.5120278,159.4151177,741.9922262,340.0908628,100,99.79828543
1984,31,56, LR, SVR,584.6721355,167.0107322,1150.255031,474.3419331,100,99.7983871
1985,31,57, RF, RF,512.0945534,204.5578494,1003.904147,444.1439824,100,99.79848866
1986,31,58, RF, SVR,520.1607621,130.2634414,1136.995878,513.3413405,100,99.79859013
1987,31,59, LR, KNN,373.9622341,170.5806827,717.2569562,381.6287271,100,99.79869149
1988,31,60, KNN, KNN,215.841243,74.51244149,879.5651584,359.2341907,100,99.79879276
1989,31,61, KNN, KNN,327.0660802,113.4722833,1313.6319,486.4502704,100,99.79889392
1990,31,62, KNN, KNN,319.8868486,170.5283774,614.0613224,284.1448693,100,99.79899497
1991,31,63, KNN, SVR,150.5201941,41.42355537,839.7163595,310.5906559,100,99.79909593
1992,31,64, KNN, KNN,33.98472147,9.99644244,1574.414737,494.9416163,100,99.79919679
1993,31,65, KNN, KNN,0.008408845,0.003070476,2156.323846,743.1055425,100,99.79929754
1994,32,1, RF, SVR,39.4340341,8.875335088,483.2644988,103.0355114,100,99.79939819
1995,32,2, KNN, KNN,123.0067215,44.621821,407.9196565,115.511576,100,99.79949875
1996,32,3, KNN, KNN,134.3701703,40.38754591,313.0451645,125.5170654,100,99.7995992
1997,32,4, LR, KNN,131.6870888,39.36695653,378.1155908,147.2919716,100,99.79969955
1998,32,5, KNN, KNN,229.2096172,63.49463554,715.8406728,285.7470863,100,99.7997998
1999,32,6, LR, LR,324.1794862,150.5258543,624.9346332,287.7119003,100,99.79989995
2000,32,7, LR, SVR,144.005752,67.32998157,404.2829426,200.3085635,100,99.8
2001,32,8, RF, RF,209.5608394,101.9293005,616.7864116,282.9468433,100,99.80009995
2002,32,9, KNN, SVR,89.66605093,27.32851723,855.0967197,319.7994565,100,99.8001998
2003,32,10, KNN, KNN,14.39933138,4.404514426,701.5637391,206.7325195,100,99.80029955
2004,32,11, RF, SVR,83.56119933,25.2383017,676.3478395,238.5951069,100,99.8003992
2005,32,12, KNN, KNN,143.1045717,40.24665088,753.5805228,277.0654619,100,99.80049875
2006,32,13, LR, LR,367.9282289,86.87693162,399.240327,150.8649089,100,99.80059821
2007,32,14, RF, LR,150.1318072,54.90245769,283.5940185,127.4103534,100,99.80069756
2008,32,15, KNN, KNN,126.4618466,42.43147196,508.2806452,263.9468471,100,99.80079681
2009,32,16, KNN, KNN,255.5844509,114.7135828,778.1678888,305.8770217,100,99.80089597
2010,32,17, RF, RF,200.5578058,81.14181179,636.0071755,224.8328835,100,99.80099502
2011,32,18, KNN, SVR,132.5694105,40.67429027,644.9451691,212.6902642,100,99.80109398
2012,32,19, KNN, SVR,105.9733851,40.90248764,795.1023209,263.5521631,100,99.80119284
2013,32,20, SVR, SVR,6.634443919,2.812773973,811.6087014,340.6856497,100,99.8012916
2014,32,21, LR, KNN,63.10183852,21.08474498,669.9380822,293.1998565,100,99.80139027
2015,32,22, KNN, KNN,123.4651832,65.23552459,460.9986312,183.8437769,100,99.80148883
2016,32,23, RF, RF,109.8995505,45.73606047,743.3784366,324.2271593,100,99.8015873
2017,32,24, NN, RF,10.0840596,3.908281982,552.2136339,245.6574185,100,99.80168567
2018,32,25, SVR, SVR,5.085863179,0.986734564,757.499571,306.4044922,100,99.80178394
2019,32,26, RF, RF,170.3453473,59.46733609,610.512419,198.4112675,100,99.80188212
2020,32,27, KNN, KNN,370.5403374,145.0990982,773.8091098,305.0842097,100,99.8019802
2021,32,28, LR, KNN,337.6227915,155.8865165,805.9416171,376.6763822,100,99.80207818
2022,32,29, RF, SVR,233.9642801,65.95805796,635.0735927,312.4556391,100,99.80217606
2023,32,30, RF, RF,639.7791825,261.9683416,854.9535814,423.9787517,100,99.80227385
2024,32,31, KNN, KNN,278.4319383,75.47048885,1078.958874,491.8769737,100,99.80237154
2025,32,32, RF, RF,468.477429,154.1307092,819.9307462,343.5477818,100,99.80246914
2026,32,33, LR, KNN,553.4809385,214.6325839,1134.428985,434.2239583,100,99.80256663
2027,32,34, LR, RF,389.5371494,142.448921,984.8050479,408.9531935,100,99.80266404
2028,32,35, KNN, KNN,984.369654,360.2273089,1183.206096,476.0330729,100,99.80276134
2029,32,36, KNN, KNN,705.5283396,291.9495894,1279.081459,663.9701643,100,99.80285855
2030,32,37, LR, KNN,442.7735914,231.4171843,1240.69547,559.1277466,100,99.80295567
2031,32,38, LR, RF,318.2809531,153.350484,751.5806627,377.043785,100,99.80305268
2032,32,39, KNN, KNN,324.7578786,160.286802,766.4532312,383.9080675,100,99.80314961
2033,32,40, RF, KNN,415.7540625,213.9438874,619.5047072,268.4432256,100,99.80324643
2034,32,41, KNN, KNN,336.0413026,153.3135221,589.48509,267.0224268,100,99.80334317
2035,32,42, LR, LR,344.9440539,115.7900584,763.9759299,273.3888947,100,99.8034398
2036,32,43, LR, KNN,431.1225237,164.5666541,650.7126423,264.8421317,100,99.80353635
2037,32,44, KNN, SVR,339.1671614,159.1562785,539.4297915,248.7721163,100,99.80363279
2038,32,45, KNN, KNN,484.3481434,209.1816977,730.3035967,350.0506646,100,99.80372915
2039,32,46, LR, LR,518.430003,254.1569914,928.9762877,396.0197536,100,99.8038254
2040,32,47, KNN, KNN,371.4562562,144.4060314,912.311622,422.916344,100,99.80392157
2041,32,48, RF, KNN,286.5239853,118.7901579,538.9919901,266.7803486,100,99.80401764
2042,32,49, RF, RF,143.5098711,68.28228986,720.8948748,323.5804614,100,99.80411361
2043,32,50, LR, LR,227.2546359,91.50344606,723.7180222,338.132849,100,99.8042095
2044,32,51, RF, KNN,382.8478031,159.9857353,947.8808333,382.9368851,100,99.80430528
2045,32,52, LR, LR,166.3616299,85.57682097,801.2322956,326.6954164,100,99.80440098
2046,32,53, LR, LR,260.175827,115.6987475,819.304296,331.3720512,100,99.80449658
2047,32,54, LR, KNN,390.8712989,166.2202533,764.2921981,324.6851629,100,99.80459209
2048,32,55, KNN, SVR,158.2248491,64.85449201,778.9212714,343.9047004,100,99.8046875
2049,32,56, LR, LR,317.2732393,140.4338599,908.4403842,362.9700187,100,99.80478282
2050,32,57, KNN, KNN,135.9917649,52.42501594,832.3323163,339.1670749,100,99.80487805
2051,32,58, KNN, KNN,305.895452,79.41053147,828.4612242,352.9298968,100,99.80497318
2052,32,59, KNN, KNN,394.5831137,149.9103689,801.5123811,362.0913228,100,99.80506823
2053,32,60, LR, LR,471.4411995,183.0222904,749.4547097,340.3111979,100,99.80516318
2054,32,61, RF, KNN,398.6575678,134.887964,1458.915518,560.4016493,100,99.80525803
2055,32,62, LR, LR,293.2675602,150.3805824,868.0403216,457.7301291,100,99.8053528
2056,32,63, LR, RF,121.0033698,59.18046311,708.4480282,320.1521102,100,99.80544747
2057,32,64, RF, SVR,12.77953945,2.9590709,1600.947997,528.8894531,100,99.80554205
2058,32,65, LR, LR,0,0,2493.942824,782.0384807,100,99.80563654
2059,33,1, NN, RF,17.23202394,2.643728736,409.3583697,93.48204169,100,99.80573094
2060,33,2, RF, SVR,69.76900145,14.84975446,474.8764448,132.4914186,100,99.80582524
2061,33,3, NN, SVR,13.7885747,4.489986808,384.6704428,100.4328951,100,99.80591946
2062,33,4, KNN, KNN,24.82242524,5.091106143,310.4300397,110.1795108,100,99.80601358
2063,33,5, RF, KNN,178.8318676,72.51084908,658.1031704,263.1534641,100,99.80610761
2064,33,6, LR, LR,67.1290178,36.94448759,524.4023662,264.763714,100,99.80620155
2065,33,7, LR, RF,161.3852332,65.67867852,663.8692598,281.6848483,100,99.8062954
2066,33,8, LR, SVR,104.5747237,56.65400579,386.3965713,181.9674704,100,99.80638916
2067,33,9, NN, SVR,50.52325146,10.87657138,468.8633728,174.8162629,100,99.80648283
2068,33,10, SVR, SVR,10.49929784,2.218466606,507.045061,160.0382254,100,99.8065764
2069,33,11, KNN, NN,108.6954865,31.21745047,605.981925,193.6899095,100,99.80666989
2070,33,12, RF, KNN,162.9546487,42.93152407,379.0293524,172.955424,100,99.80676329
2071,33,13, RF, SVR,101.362612,38.51421529,241.7216098,83.11666538,100,99.80685659
2072,33,14, KNN, SVR,110.3259545,35.56266462,457.3022902,210.0164263,100,99.80694981
2073,33,15, NN, SVR,14.38076312,5.959366617,858.6408674,412.5669837,100,99.80704293
